cnt,OPENDATA_ID,GNG_CS,FD_CS,BZ_NM,TLNO,MBZ_HR,SEAT_CNT,PKPL,HP,PSB_FRN,BKN_YN,INFN_FCL,BRFT_YN,DSSRT_YN,MNU,SMPL_DESC,SBW,BUS,GU,addr_clean,lat,lon,SEAT_CNT_NUM,ROOM_CNT,PKPL_NUM
25,1385,대구광역시 달성군 옥포읍 기세리 969-64,한식,벚꽃나들버섯집,053-616-6655,10:30 ~ 21:00 (BT 15:00 ~ 16:00),130석(룸2),30대,없음,영어 기타 (베트남어),가능,불가능,불가능,가능,"숫총각버섯탕 13,000원 <br />버섯지리 13 ,000원 <br />버섯전골 38,000원 ~ 48,000원 <br />능이버섯전골 48,000원 ~ 58,000원 <br />버섯오리불고기 55,000원 <br />오리훈제 59,000원 <br />삼계탕 17,000원 <br />능이삼계탕 19,000원 <br />능이백숙 75,000원 <br />능이오리백숙 75,000원 <br />버섯탕수육 18,000원 ~ 23,000원 <br />버섯전 12,000월 <br />메밀냉면10,000원<br />","[벚꽃나들버섯집]은 버섯지리, 버섯전골, 버섯오리불고기, 능이버섯전골 등 다양한 버섯 요리를 즐길 수 있는 버섯 요리 전문점입니다.",주변에 가까운 지하철역이 없습니다.,버스 정류장은 옥포간경리1 정류장이 가장 가깝습니다.,달성군,대구광역시 달성군 옥포읍 기세리 969-64,,,130,2,30
26,1373,대구광역시 달성군 다사읍 죽곡리 702-5,한식,만파식적,053-592-6060,11:30 ~ 21:30,170석(룸9),40대,dlwltn6321.wix.com/manpasikjuck,기타 (베트남어),가능,가능,불가능,가능,"만파식적 C 코스 25,000원 <br />만파식적 B 코스 18,000원 <br />만파식적 A 코스 14,000원 <br />삼품돌솥밥 11,000원 <br />사삼 육회 비빔밥 11,000원 <br />곤드레 돌솥밥 11,000원 <br />근채보리밥 8,000원<br />",[만파식적]은 자연을 담아 정성으로 차린 한식코스와 다양한 한식 단품 요리를 맛볼 수 있는 한정식 전문점입니다.,주변에 가까운 지하철역이 없습니다.,버스 정류장은 강정보(디아크문화관)건너 정류장이 가장 가깝습니다.,달성군,대구광역시 달성군 다사읍 죽곡리 702-5,,,170,9,40
27,1372,대구광역시 달성군 유가읍 봉리 615-1,한식,갈비만,053-615-6692,11:30 ~ 22:30 (BT 14:30 ~ 16:30),126석,20대,없음,기타 (베트남어),가능,가능,불가능,가능,"갈비만갈비 13,000원 <br />우대갈비 28,000원 <br />숙성생삼겹살 13,000원 <br />참숯 직화 통갈매기살 13,000원  <br />갈비만 물냉면 8,000원 <br />갈비만비빔물냉면 8,000원 <br />점심특선 26,000원 ~ 48,000원 <br />한우 생육회 28,000원 <br />육회비빔밥 12,000원 <br />한우 왕된장 5,000원 <br />묵은지 김치찌개 8,000원  <br />왕새우 소금구이 5,000원<br />",[갈비만]은 대구축산(노란미트] 직영점으로 축산업에 10여 년 동안 몸을 담은 돈육 전문가가 직접 운영하는 참숯직화 돼지갈비 전문점입니다.,주변에 가까운 지하철역이 없습니다.,버스 정류장은 유가읍사무소건너 정류장이 가장 가깝습니다.,달성군,대구광역시 달성군 유가읍 봉리 615-1,,,126,0,20
28,1335,대구광역시 달성군 옥포읍 교항리 1845,한식,권금숙의 오대양산장어구이,053-614-2144,11:30 ~ 21:00,100석(룸4),10대(노상주차도가능),없음,영어 기타 (베트남어),가능,불가능,불가능,가능,"양념구이 39,000원 <br />소금구이 39,000원 <br />간장구이 39,000원 <br />새우구이 20,000원 <br />공기밥 +된장찌개 1,.000원<br />",믿을 수 있는 국내산 풍천민물장어만 사용하는 장어 전문점<br />30년 역사를 지닌 북구 오대양장어구이의 직영점 입니다.,주변에 지하철이 없습니다.<br />가장 가까운 지하철은 지하철 1호선 설화명곡역입니다.,버스 정류장은 금계초등학교 정류장이 가장 가깝습니다.,달성군,대구광역시 달성군 옥포읍 교항리 1845,,,100,4,10
29,1296,대구광역시 달성군 다사읍 매곡리 907,한식,꽃잔디식당,053-585-3368,11:30 ~ 20:50 (BT 14:00 ~ 17:00),76석(룸4),자체주차장15대,없음,영어 기타 (베트남어),가능,불가능,불가능,가능,"꽃잔디아구찜 55,000원 ~ 65,000 <br />꽃게찜 63,000원~73,000원 <br />순살아구찜 55,000원 ~ 65,000원<br />",즐거움이 함께하는 아구찜 전문업체입니다.<br />강정고령보에서 멀지 않은 곳입니다.<br />2018년 위생등급업소로 지정,도보 1km 정도 거리에 지하철2호선 다사역이 있습니다.,다사읍 사무소 건너 정류장이 가장 가깝습니다.,달성군,대구광역시 달성군 다사읍 매곡리 907,,,76,4,15
30,1289,대구광역시 달성군 옥포읍 교항리 2934,한식,청년다방 대구옥포점,053-644-1988,11:00 ~ 22:30 (BT 15:40 ~ 16:00),36석,건물주차장/노상주차,youngdabang.com,영어 기타 (베트남어),가능,불가능,불가능,불가능,"틈새매운어묵떡볶이 16,500원 <br />불향차돌떡볶이 17,500원  <br />통큰오짱떡볶이 19,000원 <br />마라로제떡볶이 19,000원 <br />떡튀순떡볶이 17,500원  <br />로제떡볶이 19,000원 <br />청년돈까스 9,500원 <br />","대구 최초 위생등급제 매우 우수 매장.<br />술, 밥, 커피 모두 다 되는 명품 국물 떡볶이 전문점입니다.",주변에 가까운 지하철은 없습니다.,버스 정류장은 대성베르힐1차건너2 정류장이 가장 가깝습니다.,달성군,대구광역시 달성군 옥포읍 교항리 2934,,,36,0,1
31,1274,대구광역시 달성군 다사읍 서재리 89,한식,강나루 화덕,053-587-9666,11:30 ~ 20:00,96석(룸2),7대,없음,기타 (베트남어),가능,불가능,불가능,가능,"행복상 15,000원 <br />불로상 25,000원 <br />태평상 30,000원 <br />수라상 50,000원 <br />약선유황오리백숙 (대) 55,000원<br />약선유황닭전복백숙 50,000원 <br />한우능이보감전골 13,000원 <br />한방보쌈 23,000원 ~ 45,000원 <br />매운한방소갈비찜 40,000원 ~ 50,000원 <br />대구뽈찜 35,000원 ~ 45,000원 <br />코다리찜 35,000원 ~ 45,000원 <br />철판유황오리버섯주물럭 35,000원 ~ 50,000원",강나루약선한정식은 직접 농장을 운영하며 음식을 연구하는 약선 한정식 전문점입니다.,주변에 지하철이 없습니다.,버스 정류장은 서재보성타운건너 정류장이 가장 가깝습니다.,달성군,대구광역시 달성군 다사읍 서재리 89,,,96,2,7
32,1216,대구광역시 달성군 옥포읍 교항리 2919번지,한식,다원천연갈비,053-615-8592,17:00 ~ 22:00,120석,주차타원/뒷편노상주차,없음,영어 중국어 기타 (베트남어),가능,가능,불가능,가능,"천연갈비(뼈삼겹) 180g 12,000원 <br />천연갈비(목살) 200g 12,000원 <br />한우갈비살(100g) 18,000원 <br />생삼겹 100g 10,000원 <br />생목살 100g 10,000원 <br />육회 150g 25,000원 <br />식후물냉면 6,000원<br />","흑마늘과 무화과 숙성소스로 맛을 낸 프리미엄 수제갈비 전문점.<br />무색소, 무조미료를 원칙으로 하는 곳.",주변에 지하철이 없습니다.,대성베르힐 1차 건너 1 정류장에 내리시면 됩니다. (버스 623번),달성군,대구광역시 달성군 옥포읍 교항리 2919번지,,,120,0,1
33,1164,대구광역시 달성군 유가읍 한정리 548-1,한식,달성횟집(달성횟집식당),053-617-0006,10:30 ~ 21:00,300석(룸11),30대,없음,기타 (베트남어),가능,불가능,불가능,가능,"잉어회 1인 25,000원 <br />향어회 1인  22,000원 <br />메기매운탕 40,000원~ 50,000원 <br />잉어찜/메기찜 30,000원 ~ 40,000원 <br />생오리불고기한판 66,000원<br />",달성횟집(달성횟집식당)은 유가읍에 위치한 민물회 전문점으로 신선한 국내산 잉어와 향어회를 맛볼 수 있습니다.,주변에 지하철이 없습니다.,버스 정류장은 달창저수지 정류장이 가장 가깝습니다만 거리가 조금 있습니다.,달성군,대구광역시 달성군 유가읍 한정리 548-1,,,300,11,30
34,1150,대구광역시 달성군 가창면 우록리 100-3,한식,화담가든,053-764-5555,11:30 ~ 21:30,90석(룸6),40대,없음,기타 (베트남어),,불가능,불가능,가능,"닭불고기 정식(1인) 12,000원 <br />생오리불고기한마리 50,000원 <br />곡물엄나무백숙 45,000원 <br />곡물엄나무전복백숙 55,000원 <br />조림닭(3인) 48,000원 <br />촌두부 8,000원 부추전 8,000원<br />",1975년 시작하여 대를 이어 운영되고 있는 우록리 첫집(처음 우록리에서 오픈한 식당) 입니다. 계곡에 위치한 닭백숙 전문점 입니다.,주변에 지하철이 없습니다.,우록리(선흥사입구)정류장 혹은 우록리(부곡장식당) 건너 정류장이 가장 가깝습니다.<br />자가차량으로 오시면 가장 좋습니다.,달성군,대구광역시 달성군 가창면 우록리 100-3,,,90,6,40
35,1130,대구광역시 달성군 가창면 용계리 562-4,양식,올드로드(Old Road),053-765-8998,10:00 ~ 22:00,50석,10대,없음,영어 기타 (베트남어),가능,불가능,불가능,가능,"더치오븐 닭한마리 69,000원(3~4인) 더치오븐 오리한마리(5인) 79,000원 <br />※ 3시간 전 예약메뉴<br /><br />등심돈가츠 13,000원 <br />햄벅스테이크 15,000원 <br />아메리카노커피 4,000원 <br />수제청 Tea 4,000원<br />","가창 구길에 위치하고 있는 올드로드는 아날로그 빈티지 감성을 그대로 갖춘 PUB &amp; CAFE 입니다.<br />슬로우푸드와 함께 낮에는 커피한잔, 저녁에는 술한잔 하기 좋은 곳",주변에 지하철이 없습니다.,힐크레스트 남문앞 정류장이 가장 가깝습니다.<br />냉천교에 내리신 후 약 10분(500m)정도 걸어 오셔야 합니다.,달성군,대구광역시 달성군 가창면 용계리 562-4,,,50,0,10
36,1112,대구광역시 달성군 논공읍 금포리 1187-1,한식,장춘복어,053-611-3353,10:00 ~ 20:30,61석(룸5),20대,없음,영어 기타 (베트남어),가능,불가능,불가능,가능,"뉴스페셜정식 120,000원 <br />물회정식 12,000원<br />복튀김 35,000원 <br />복삼불고기 19,000원 <br />밀복불고기 20,000원 <br />생아구탕 11,000원 <br />밀복매운탕 18,000원 <br />생밀복탕(맑은탕) 20,000원 <br />아구탕(맑은탕) 9,000원 <br />해물모듬찜(대) 60,000원<br />","장춘복어는 달성군청 인근에 위치한 복어전문점으로 복어탕, 복불고기, 복삼불고기, 북튀김 등 다양한 복어 요리를 맛볼 수 있는 음식점입니다.",주변에 지하철이 없습니다.,버스 정류장은 옥포농협강림지소건너 정류장이 가장 가깝습니다.,달성군,대구광역시 달성군 논공읍 금포리 1187-1,35.7729281,128.423883,61,5,20
37,1099,대구광역시 달성군 화원읍 명곡리 230-14,세계요리,이태리제면소,053-638-0344,11:10 ~ 21:00,90석(룸3),15대,없음,영어 기타 (베트남어),가능,가능,불가능,가능,"언양불고기샐러드 12,900원  <br />콰트로 포르마지오 피자 18,900원  <br />포크스테이크 메이드 인 이태리 12,900원 <br />토마토소스 화덕치즈돈까스 11,900원 <br />나라빛 까르보나라 12,900원<br />",이탈리아산 밀가루로 만든 정통 나폴리식 피자를 맛볼 수 있는 이탈리아 요리 전문점입니다.<br />직접 반죽하여 생면을 뽑아 쓰는 곳입니다.,주변에 지하철이 없습니다.,버스 정류장은 달성중학교앞 정류장이 가장 가깝습니다.,달성군,대구광역시 달성군 화원읍 명곡리 230-14,,,90,3,15
38,1096,대구광역시 달성군 화원읍 천내리 315-1,한식,최복금 냉면&amp;양고기,053-635-4141,11:00 ~ 22:00,60석(룸1),10대,없음,중국어 기타 (베트남어),가능,불가능,불가능,불가능,"육전물냉면 7,000원 <br />육전비빔냉면 8,000원 <br />비빔냉면 7,000원 <br />코다리냉면 8,000원 <br />양고기꼬치구이 11,000원 <br />양갈비살고치구이 18,000원 <br />꿔바오로우(탕수육) 15,000원 <br />손만두 5,000원<br />",최복금 냉면&amp;양고기는 직접 끓인 국내산 사골 육수로 조리하는 냉면과 한국인 입맛에 맞게 개발한 양고기 전문점입니다.,"지하철 1호선 화원역 1번 출구 약 620m 이며, 도보로 약 9분 거리",버스 정류장은 화원농협주유소 앞 정류장이 가장 가깝습니다.,달성군,대구광역시 달성군 화원읍 천내리 315-1,35.8047798,128.497849,60,1,10
39,1095,대구광역시 달성군 다사읍 서재리 121-3,디저트/베이커리,양과부띠끄엘,053-202-1232,09:00 ~ 22:00,40석,10대,없음,영어 기타 (베트남어),가능,불가능,불가능,불가능,"갈릭바게트 6,800원  <br />할라피뇨 치아바타 5,800원 <br />애플모카 2,800원<br />달곰만주 1,800원 <br />레몬롤 7,300원  <br />크랜베리 닭가슴살 샌드위치 6,800원 <br />쁘띠치즈케익 2,200원<br />유기농 통일식빵 6,000원 <br />아메리카노 2,500원 <br />카페라떼 3,500원<br />","양과부띠끄엘은 맥선 유기농 밀가루를 사용한 건강한 빵과 커피, 음료를 만날 수 있는 유럽풍 감성 베이커리 카페입니다.",주변에 지하철이 없습니다.,버스 정류장은 다사농협주유소앞 정류장이 가장 가깝습니다.,달성군,대구광역시 달성군 다사읍 서재리 121-3,35.8730908,128.4942618,40,0,10
40,1054,대구광역시 달성군 다사읍 문양리 218,한식,다사랑 손칼국수,053-581-5754,10:00 ~ 19:00,180석(룸2),15대,없음,영어 기타 (베트남어),가능,불가능,불가능,가능,"해물손칼국수 4,000원 <br />감자피만두 5,000원 <br />국산촌두부 5,000원 <br />매운부추전 5,000원 <br />묵무침 5,000원 <br />매콤돼지껍데기 7,000원 <br />수육 15,000원 ~ 20,000원 <br />매운닭발 10,000원 <br />토종한방백숙 40,000원 <br />오리백숙 45,000원 <br />묵채 5,000원 <br /><br />[여름별미] <br />잔치국수 4,000원 <br />비빔국수 5,000원 <br />콩국수 6,000원",다사랑손칼국수는 직접 손으로 뽑은 면으로 만든 해물손칼국수를 저렴한 가격에 드실 수 있는 손칼국수 전문점입니다.,지하철 2호선 문양역 2번 출구 약 1.4km 도보로 약 8분 거리,버스정류장은 문양리(서부실) 정류장이 가장 가깝습니다.,달성군,대구광역시 달성군 다사읍 문양리 218,,,180,2,15
41,988,대구광역시 달성군 가창면 냉천리 2-21,한식,차목원,053-768-5570,11:30 ~ 21:00,88석(룸2),50대,없음,영어 기타 (베트남어),가능,불가능,불가능,가능,"차목원정식 25,000원 <br />꼬막정식 20,000원 <br />모듬전(육전+키조개+꼬막전) 40,000원 ~ 60,000원 <br />꼬막비빔밥 10,000원 <br />꼬막된장찌개 10,000원 <br />바지락탕10,000원(계절음식)<br />",차목원은 벌교 꼬막음식 전문점입니다.,주변에 지하철이 없습니다.,버스 정류장은 냉천전원음식점 지구 정류장이 가장 가깝습니다.,달성군,대구광역시 달성군 가창면 냉천리 2-21,,,88,2,50
42,987,대구광역시 달성군 다사읍 문양리 420,한식,청궁매운탕,053-521-9595,09:00 ~ 22:00,320명(룸9),30대,없음,영어 기타 (베트남어),가능,불가능,불가능,가능,"매운탕 30,000원 ~ 50,000원 <br />매기찜 43,000원 ~ 53,000원 <br />장어구이(1인분) 35,000원 <br />잡어매운탕 38,000원 ~ 58,000원 <br />",청궁매운탕은 대구음식박람회 은상을 수상한 맛집으로 이곳만의 육수와 특허받은 천년초메기를 사용하는 매운탕 전문점입니다.,지하철 2호선 문양역 1번 출구 약 200m,버스 정류장은 문양역앞 정류장이 가장 가깝습니다.,달성군,대구광역시 달성군 다사읍 문양리 420,,,0,9,30
43,986,대구광역시 달성군 현풍읍 원교리 123,한식,교동면옥 현풍점,053-611-5222,11:00 ~ 21:30,124석,40대,없음,기타 (베트남어),가능,불가능,불가능,가능,"물냉면 7,000원<br />비빔냉면 7,000원<br />물/비빔면 8,000원<br />회냉면 9,000원<br />만두 5,000원<br />소고기육전 12,000원<br />갈비탕 8,000원<br />갈비찜 (소)30,000원 (대)40,000원",교동면옥 현풍점은 가마솥육수를 이용한 육전냉면과 갈비탕이 유명한 음식점입니다.<br />,주변에 지하철이 없습니다.,버스 정류장은 현풍주공아파트앞 정류장이 가장 가깝습니다.<br />,달성군,대구광역시 달성군 현풍읍 원교리 123,,,124,0,40
44,984,대구광역시 달성군 화원읍 천내리 233-3,한식,서민회식당,053-636-7804,12:00 ~ 23:30,76석(룸6),9대,없음,기타 (베트남어),가능,불가능,불가능,가능,"광어/세꼬시/우럭 35,000원 ~ 60,000원 <br />밀치/모듬 30,000원 ~ 60,000원 <br />방어 시세 <br />특세꼬시 40,000원 ~ 70,000원 <br />밀치무침/우럭무침 25,000원 ~ 60,000원 <br />꼬막 25,000원 ~ 50,000원 <br />참가자미 60,000원 ~ 150,000원 <br />도다리 60,000원 ~ 150,000원 <br />자연산잡어 50,000원 ~ 100,000원 <br />모듬해산물 30,000원 ~ 50,000원 <br />황제탕 50,000원 ~ 95,000원 <br />점심특선 - 물회 12,000원 <br />점심특선 - 회덮밥 10,000원 <br /><br />※포장배달가능 25,000~<br />",서민회식당은 95년 오픈한 100% 활어 전문횟집으로 양많고 저렴해서 소문난집입니다.,주변에 지하철이 없습니다.,버스 정류장은 화원농협주유소건너  정류장이 가장 가깝습니다.,달성군,대구광역시 달성군 화원읍 천내리 233-3,35.8049313,128.497056,76,6,9
